,Site ID,Local ID,Reg. ID,DTW (ft),WL Elev (ft amsl),WL Date,Data Type,Well Depth (ft),Case Dia (in),Water Use,Drill Date,latitude,longitude
FALSE,3.1513E+14,D-18-28 17CDB,627207,345,4395,7/1/1975,STANDARD,503,8.63,DOMESTIC,7/1/1975,31.864444,109.52
FALSE,3.15135E+14,D-18-28 20BBC,632945,336.8,4383.8,11/29/2005,STANDARD,370,6,DOMESTIC,1/1/1933,31.859389,109.523556
FALSE,3.15136E+14,D-18-27 19BAA,,147.07,4232.93,2/17/1966,STANDARD,,,STOCK,,31.86,109.636389
FALSE,3.15204E+14,D-18-28 13CBB,580629,,,,STANDARD,893,8,UNUSED,7/25/2000,31.86775,109.456333
FALSE,3.15232E+14,D-18-26 12DDD1,627847,238.9,4118.1,12/15/2005,STANDARD,1000,16,UNUSED,5/25/1966,31.876139,109.643833
FALSE,3.15235E+14,D-18-24 09CDC1,,18.89,4941.11,11/11/1959,STANDARD,27,,STOCK,,31.876389,109.909444
FALSE,3.15237E+14,D-18-27 07CDC1,,119,4246,12/20/1962,STANDARD,160,8,DOMESTIC,1/1/1962,31.876944,109.638056
FALSE,3.1525E+14,D-18-28 08CAD,604372,355,4380,5/1/1975,STANDARD,470,8,DOMESTIC,5/1/1975,31.880556,109.517778
FALSE,3.1525E+14,D-18-27 08DBD,,130,4285,12/20/1962,STANDARD,200,8,DOMESTIC,1/1/1962,31.880556,109.614722
FALSE,3.15257E+14,D-18-26 10DAA,627843,267.1,4042.9,12/10/2014,STANDARD,360,14,PUBLIC SUPPLY,6/1/1974,31.899972,109.677694
FALSE,3.15259E+14,D-18-27 11DAB,619250,236.2,4322.8,12/1/1994,STANDARD,370,12,DOMESTIC,,31.883056,109.561111
FALSE,3.15312E+14,D-18-27 07AAC,651269,120,4260,4/1/1961,STANDARD,392,14,IRRIGATION,4/1/1961,31.886667,109.630833
FALSE,3.15315E+14,D-18-27 08BAD,,274.5,4114.5,12/12/2014,STANDARD,,8,DOMESTIC,,31.887306,109.618611
FALSE,3.15316E+14,D-18-27 08BBC,,273.8,4109.2,12/9/2014,STANDARD,,8,DOMESTIC,,31.888,109.62625
FALSE,3.15317E+14,D-18-28 10ABC,,10.9,4904.1,12/16/2014,STANDARD,,36,STOCK,,31.887944,109.480111
FALSE,3.15333E+14,D-18-28 02DCA,632766,6.5,5017.5,12/7/1994,STANDARD,300,9,DOMESTIC,,31.8925,109.462778
FALSE,3.15333E+14,D-18-26 01DDC,504698,,,,STANDARD,323,,DOMESTIC,,31.892472,109.64575
FALSE,3.15337E+14,D-18-26 02DCA,627834,168.4,4161.6,12/7/1994,STANDARD,600,16,UNUSED,2/4/1966,31.893611,109.664722
FALSE,3.15344E+14,D-18-28 06DBD,601299,346.5,4335.5,12/3/2014,STANDARD,438,8.63,DOMESTIC,6/1/1976,31.895833,109.530472
FALSE,3.15352E+14,D-18-25 05BDC,,252,4183,11/17/1959,STANDARD,268,6,DOMESTIC,,31.897778,109.824722
FALSE,3.15408E+14,D-18-26 02BDA,627849,134.4,4188.6,1/18/1990,STANDARD,600,16,UNUSED,1/6/1966,31.901944,109.669444
FALSE,3.155E+14,D-17-26 34AAD,625595,207.1,4104.9,12/17/2014,STANDARD,406,16,IRRIGATION,6/7/1965,31.917278,109.677722
FALSE,3.15502E+14,D-17-25 35ABD,599025,273.5,4011.5,11/4/2024,STANDARD,396,8.63,DOMESTIC,7/15/2003,31.917333,109.767583
FALSE,3.15512E+14,D-17-26 25DDD1,,1.94,4347.66,11/1/1974,STANDARD,125,6,STOCK,,31.92,109.644167
FALSE,3.15522E+14,D-17-27 28DDA,627817,220.1,4223.9,11/30/1994,STANDARD,750,14,UNUSED,11/4/1965,31.9225,109.593056
FALSE,3.15535E+14,D-17-26 25DAA,807851,253,4099,12/8/2005,STANDARD,415,16,IRRIGATION,7/26/1958,31.926361,109.643583
FALSE,3.15538E+14,D-17-25 30BDC,625156,386.1,3997.9,1/20/2021,STANDARD,557,16,UNUSED,12/14/1961,31.926917,109.842444
FALSE,3.15611E+14,D-17-25 19CCB,502128,290,4072,1/13/2025,STANDARD,800,16,PUBLIC SUPPLY,6/10/1982,31.937194,109.846306
FALSE,3.15613E+14,D-17-27 19DDA,805706,256,4122,12/6/2005,STANDARD,547,6,UNUSED,4/24/1973,31.936167,109.626806
FALSE,3.15646E+14,D-17-23 24ABD,641973,18.1,4741.9,11/12/1959,STANDARD,50,,DOMESTIC,,31.946111,109.954167
FALSE,3.15647E+14,D-17-27 20ACA,608634,223.3,4183.7,12/8/1999,STANDARD,635,16,IRRIGATION,11/24/1973,31.945,109.613889
FALSE,3.15656E+14,D-17-26 24BAA,,249,4087,12/15/2014,STANDARD,400,16,UNUSED,,31.948722,109.651917
FALSE,3.15656E+14,D-17-25 16CCC2,616188,178.1,4086.9,12/8/1994,STANDARD,450,16,UNUSED,,31.948833,109.811139
FALSE,3.15702E+14,D-17-28 14CCB2,,17.51,4896.49,12/11/2014,STANDARD,,6.68,STOCK,,31.950889,109.473472
FALSE,3.15719E+14,D-17-27 18DBB,627489,220,4144,6/1/1960,STANDARD,300,16,IRRIGATION,6/1/1960,31.955278,109.634722
FALSE,3.15719E+14,D-17-26 16DAB2,,,,,STANDARD,,6,UNUSED,,31.955083,109.696944
FALSE,3.15722E+14,D-17-25 16BDC,616185,217.7,4023.3,12/17/2014,STANDARD,385,18,UNUSED,12/2/1965,31.956139,109.806667
FALSE,3.15725E+14,D-17-26 15ADD,,194.7,4116.3,12/15/2005,STANDARD,470,16,UNUSED,6/1/1959,31.957778,109.677778
FALSE,3.15726E+14,D-17-26 12DCB,608641,215.6,4126.4,11/30/1994,STANDARD,300,8,STOCK,2/1/1963,31.957222,109.651389
FALSE,3.15726E+14,D-17-25 16BCD,609026,102.51,4142.49,5/12/1965,STANDARD,270,16,IRRIGATION,,31.957222,109.809444
FALSE,3.15744E+14,D-17-26 13BAA,800621,118,4220,5/9/1963,STANDARD,400,16,UNUSED,4/1/1963,31.961944,109.652222
FALSE,3.15748E+14,D-17-26 14ABB,,224.5,4096.5,12/15/2014,STANDARD,400,14,UNUSED,,31.963222,109.669111
FALSE,3.15748E+14,D-17-25 09DCD,,,,,STANDARD,,,UNUSED,,31.963333,109.800278
FALSE,3.15751E+14,D-17-24 11CCC1,,,,,STANDARD,480,16,IRRIGATION,5/4/1960,31.964167,109.879444
FALSE,3.15807E+14,D-17-25 08DBC1,620927,101.5,4119.5,1/22/1990,STANDARD,415,14,UNUSED,3/15/1953,31.968611,109.821389
FALSE,3.15811E+14,D-17-26 10DAA,616978,237.3,4074.7,12/15/2014,STANDARD,650,16,UNUSED,1/13/1958,31.970222,109.677833
FALSE,3.15812E+14,D-17-29 12DAA,609502,35.6,5534.4,1/27/2021,STANDARD,,7,STOCK,,31.970056,109.337722
FALSE,3.15813E+14,D-17-26 11DAA,612905,247,4083,12/15/2014,STANDARD,520,,IRRIGATION,,31.970417,109.660667
FALSE,3.15815E+14,D-17-24 12BDC,625777,150,4136,3/20/1966,STANDARD,570,16,IRRIGATION,3/20/1966,31.970556,109.859167
FALSE,3.15816E+14,D-17-25 08BCC3,,180.8,4040.2,12/7/1999,STANDARD,950,16,UNUSED,,31.971111,109.829722
FALSE,3.15817E+14,D-17-29 12ACC1,,21.4,5478.6,1/27/2021,STANDARD,,28,UNUSED,,31.971278,109.345194
FALSE,3.15825E+14,D-17-25 07BDB,,,,,STANDARD,687,,UNDETERMINED,1/1/1959,31.973611,109.841389
FALSE,3.15825E+14,D-17-24 08ACA,557709,503,3980,11/4/2024,STANDARD,500,6,DOMESTIC,5/15/1996,31.973639,109.921
FALSE,3.15835E+14,D-17-26 10AAA2,,293.3,4024.7,2/11/2021,STANDARD,800,18,UNUSED,,31.976806,109.677778
FALSE,3.15842E+14,D-17-26 01DDD,613639,231.8,4118.2,11/30/1994,STANDARD,520,16,UNUSED,7/15/1959,31.979444,109.643889
FALSE,3.15849E+14,D-17-29 02CCA3,,,,,STANDARD,150,10,DOMESTIC,1/1/1962,31.980306,109.369083
FALSE,3.15857E+14,D-17-25 01CAD,,39.75,4200.25,3/14/1950,STANDARD,335,16,IRRIGATION,,31.9825,109.753889
FALSE,3.15858E+14,D-17-27 05CAD1,,152.48,4242.52,8/29/1951,STANDARD,,6,UNUSED,,31.982778,109.619167
FALSE,3.15908E+14,D-17-28 06ADD,609169,336.9,4343.1,12/7/2005,STANDARD,650,14,UNUSED,12/8/1978,31.985806,109.524833
FALSE,3.15908E+14,D-17-24 05BDC,,423.5,4026.5,12/11/2014,STANDARD,,10,UNUSED,,31.985556,109.927222
FALSE,3.1591E+14,D-17-24 01ACC,,148,4092,12/8/1994,STANDARD,530,16,IRRIGATION,2/20/1966,31.986111,109.853333
FALSE,3.15927E+14,D-17-25 01ABA1,,43.71,4197.29,7/6/1951,STANDARD,56,8,UNUSED,1/1/1942,31.991944,109.750278
FALSE,3.1593E+14,D-17-26 04AAD,620776,298.7,3998.3,12/16/2014,STANDARD,797,16,UNUSED,12/1/1959,31.990417,109.694944
FALSE,3.15942E+14,D-16-26 31DDA,603943,,,,STANDARD,,16,UNUSED,,31.995,109.728889
FALSE,3.15946E+14,D-16-26 35CDA,604389,,,,STANDARD,500,16,IRRIGATION,8/14/1950,31.996111,109.669167
FALSE,3.15958E+14,D-16-29 33ACC,643340,26,5104,2/1/1973,STANDARD,88,10,DOMESTIC,2/1/1973,31.999444,109.397222
FALSE,3.20016E+14,D-16-29 35AA1,,49,5271,2/8/1958,STANDARD,115,,UNUSED,,32.004444,109.356111
FALSE,3.2002E+14,D-16-26 35ABB,,118.15,4221.85,8/1/1951,STANDARD,,,STOCK,,32.005556,109.668056
FALSE,3.20021E+14,D-16-29 35AAA,,,,,STANDARD,,,UNDETERMINED,,32.005833,109.356389
FALSE,3.20024E+14,D-16-25 36BBB,,326.5,3901.5,12/4/2014,STANDARD,,,IRRIGATION,,32.006722,109.760806
FALSE,3.20025E+14,D-16-24 28CCD,201370,334,3985,11/4/2024,STANDARD,400,8.63,DOMESTIC,11/28/2003,32.006889,109.912472
FALSE,3.20028E+14,D-16-29 27DDD,,20.3,5209.7,1/14/2021,STANDARD,,36,UNUSED,,32.007944,109.371611
FALSE,3.20036E+14,D-16-26 28DDA,805992,294.5,4009.5,12/7/2005,STANDARD,600,16,UNUSED,,32.010028,109.694833
FALSE,3.20038E+14,D-16-29 26DAD1,629082,,,,STANDARD,116,6.63,UNUSED,7/2/1962,32.01075,109.354972
FALSE,3.20041E+14,D-16-29 26DAD2,583755,42.4,5297.6,11/30/2005,STANDARD,125,10,DOMESTIC,1/4/2000,32.011361,109.355028
FALSE,3.2005E+14,D-16-26 30DAA1,626219,244.1,4019.9,12/9/1994,STANDARD,800,16,UNUSED,3/1/1953,32.013889,109.728889
FALSE,3.20051E+14,D-16-26 29DBB,,282.4,3993.6,12/8/1999,STANDARD,,16,UNUSED,,32.014167,109.719722
FALSE,3.20051E+14,D-16-26 30DAA3,643438,230.8,4033.2,1/22/1990,STANDARD,308,8,DOMESTIC,,32.013889,109.728889
FALSE,3.20051E+14,D-16-24 28ACC2,,,,,STANDARD,,,UNUSED,,32.014167,109.906111
FALSE,3.20109E+14,D-16-26 28AAD,626223,340.7,3969.3,12/6/2005,STANDARD,600,16,UNUSED,9/1/1957,32.020028,109.69475
FALSE,3.20113E+14,D-16-26 26BAA1,607894,,,,STANDARD,,,DOMESTIC,,32.020278,109.670278
FALSE,3.20117E+14,D-16-26 29BBB,917985,414.8,3851.2,2/10/2021,STANDARD,,,UNUSED,,32.021306,109.728361
FALSE,3.20131E+14,D-16-24 21DBC,,,,,STANDARD,,,UNUSED,,32.025278,109.906389
FALSE,3.20135E+14,D-16-25 22DAA,610089,40.56,4162.44,7/14/1953,STANDARD,596,16,IRRIGATION,7/8/1953,32.027222,109.778889
FALSE,3.20136E+14,D-16-29 21DAC,628036,206.8,4952.2,12/10/2014,STANDARD,,7,STOCK,,32.026639,109.391306
FALSE,3.20136E+14,D-16-26 24CAD,,381.9,4002.1,12/11/2014,STANDARD,900,16,UNUSED,2/17/1962,32.025639,109.652028
FALSE,3.2015E+14,D-16-25 23ADC,,,,,STANDARD,,6,UNUSED,,32.030556,109.764722
FALSE,3.2015E+14,D-16-23 18DDD,628132,399.6,4195.4,12/2/1994,STANDARD,700,10,PUBLIC SUPPLY,9/24/1980,32.030556,110.036389
FALSE,3.20156E+14,D-16-26 21BAD,605911,378,3932,12/7/2005,STANDARD,725,16,IRRIGATION,6/1/1958,32.033806,109.703361
FALSE,3.20156E+14,D-16-26 19ADA,611976,252.5,4013.5,12/1/1994,STANDARD,600,16,IRRIGATION,6/1/1960,32.032222,109.729167
FALSE,3.20202E+14,D-16-24 21ABC2,,138.1,4096.9,1/26/1983,STANDARD,600,8,DOMESTIC,2/1/1961,32.033889,109.905833
FALSE,3.20208E+14,D-16-24 20BAA2,,180,4108,11/1/1974,STANDARD,720,16,IRRIGATION,10/16/1957,32.035556,109.924167
FALSE,3.20209E+14,D-16-26 22AAA,604397,401.2,3944.8,12/1/2005,STANDARD,658,16,UNUSED,1/1/1953,32.036,109.677889
FALSE,3.20209E+14,D-16-26 19BBB,,194.2,4049.8,12/7/1999,STANDARD,,16,UNUSED,,32.035944,109.744611
FALSE,3.20212E+14,D-16-25 17DDD2,800210,62,4114,1/8/2015,STANDARD,200,6,STOCK,,32.036667,109.813333
FALSE,3.2022E+14,D-16-26 13CDA,627501,290,4097,3/24/1965,STANDARD,700,16,IRRIGATION,3/24/1965,32.038889,109.653333
FALSE,3.20224E+14,D-16-26 17CAD,609045,,,,STANDARD,600,,IRRIGATION,1/1/1953,32.04,109.720833
FALSE,3.20233E+14,D-16-26 13CAA,616113,319.7,4068.3,11/30/1994,STANDARD,800,16,IRRIGATION,11/19/1959,32.043333,109.652778
FALSE,3.20236E+14,D-16-25 14BDD,,264.8,3944.2,11/30/2005,STANDARD,493,20,UNUSED,4/28/1953,32.043306,109.770528
FALSE,3.20237E+14,D-16-25 14ADD,917138,364,3856,11/16/2016,STANDARD,993,30,IRRIGATION,9/17/2014,32.0435,109.762111
FALSE,3.2025E+14,D-16-25 13BAC,,198.9,4027.1,12/9/1994,STANDARD,,,IRRIGATION,,32.047222,109.757222
FALSE,3.20301E+14,D-16-26 17BAA,,334.9,3945.1,12/7/2005,STANDARD,,,IRRIGATION,,32.050306,109.7205
FALSE,3.20317E+14,D-16-24 08DBC,605377,133.7,4158.3,2/3/1964,STANDARD,500,16,IRRIGATION,,32.054722,109.923333
FALSE,3.20323E+14,D-16-26 08DAA,616110,256.6,4027.4,1/17/1990,STANDARD,458,18,UNUSED,4/13/1953,32.056389,109.711944
FALSE,3.20337E+14,D-16-23 12ACB,610747,318,4032,11/30/2005,STANDARD,387,6,IRRIGATION,,32.060444,109.951944
FALSE,3.2034E+14,D-16-26 08ADA,616108,190,4092,6/1/1958,STANDARD,765,16,UNUSED,6/30/1958,32.061667,109.712222
FALSE,3.20346E+14,D-16-26 11AAD,626655,276.6,4094.4,11/30/2005,STANDARD,490,14,UNUSED,,32.062806,109.660917
FALSE,3.20355E+14,D-16-26 03CDD,608556,354.2,3972.8,11/30/2005,STANDARD,530,16,IRRIGATION,7/20/1953,32.065222,109.686278
FALSE,3.20356E+14,D-16-25 02CDC,,83.3,4119.7,11/30/2005,STANDARD,,,UNUSED,,32.066167,109.774333
FALSE,3.20356E+14,D-16-25 04CDD,501848,,,,STANDARD,600,14,IRRIGATION,2/12/1982,32.065389,109.804833
FALSE,3.20402E+14,D-16-25 01DDA,622698,406,3828,2/10/2021,STANDARD,550,16,UNUSED,12/23/1963,32.067806,109.744944
FALSE,3.20406E+14,D-16-26 02CDA,,,,,STANDARD,,,IRRIGATION,,32.068333,109.669167
FALSE,3.20409E+14,D-16-25 03CAC,612324,,,,STANDARD,560,8,IRRIGATION,1/1/1925,32.069167,109.790556
FALSE,3.2041E+14,D-16-24 04DBC,613703,201.5,4010.5,12/7/2005,STANDARD,555,16,INDUSTRIAL,12/18/1958,32.069639,109.906278
FALSE,3.20412E+14,D-16-26 04CAD,,,,,STANDARD,504,16,UNUSED,,32.07,109.703333
FALSE,3.20412E+14,D-16-24 04CBB,,180.8,4053.2,12/1/1994,STANDARD,,14,UNUSED,,32.071667,109.914722
FALSE,3.20414E+14,D-16-29 02CBA UNSURV,642722,10.2,5701.8,12/2/2005,STANDARD,20,36,STOCK,,32.070583,109.368472
FALSE,3.20424E+14,D-16-26 04BDD,,,,,STANDARD,516,,STOCK,1/1/1956,32.073333,109.703333
FALSE,3.20442E+14,D-16-24 06ABB,,,,,STANDARD,600,16,IRRIGATION,2/25/1963,32.078333,109.94
FALSE,3.20445E+14,D-15-24 32CCC,626257,250.3,4003.7,12/2/2005,STANDARD,846,20,IRRIGATION,7/2/1957,32.079417,109.926056
FALSE,3.20448E+14,D-15-25 36DCC1,616033,95,4139,6/1/1972,STANDARD,701,16,IRRIGATION,6/1/1972,32.080278,109.746111
FALSE,3.20508E+14,D-15-24 31CBA,,276.1,4024.9,11/29/2005,STANDARD,725,16,IRRIGATION,2/1/1958,32.085611,109.941028
FALSE,3.20513E+14,D-15-25 34ADD,604423,143,4052,7/24/1957,STANDARD,1020,18,IRRIGATION,5/10/1956,32.086944,109.773333
FALSE,3.20526E+14,D-15-25 33AAD,604421,223.9,3955.1,12/1/2005,STANDARD,1300,22,IRRIGATION,4/1/1966,32.090556,109.790278
FALSE,3.20539E+14,D-15-25 27DDD,604422,167.5,4025.5,12/10/2014,STANDARD,500,16,UNUSED,5/8/1980,32.094167,109.773333
FALSE,3.20539E+14,D-15-25 32ABB,649317,31.32,4122.68,12/1/2005,STANDARD,,,STOCK,,32.094167,109.814722
FALSE,3.20539E+14,D-15-25 30CCD,,73,4063,12/1/1957,STANDARD,353,12,IRRIGATION,12/1/1957,32.094167,109.8375
FALSE,3.2054E+14,D-15-26 29DDD,,235.55,4051.45,2/1/1967,STANDARD,245,6,UNUSED,6/1/1957,32.094444,109.705833
FALSE,3.20555E+14,D-15-29 30CAC,626246,121.3,5118.7,12/10/2014,STANDARD,200,6,UNUSED,,32.098667,109.426722
FALSE,3.20557E+14,D-15-25 25DAD2,918248,387,3838,2/10/2021,STANDARD,,,UNUSED,,32.099056,109.739
FALSE,3.20603E+14,D-15-28 27CBB,626243,433.4,4426.6,12/10/2014,STANDARD,500,9,STOCK,,32.10125,109.481
FALSE,3.20605E+14,D-15-25 26ADD2,,58.9,4146.1,11/29/1994,STANDARD,,14,IRRIGATION,,32.101389,109.756667
FALSE,3.20609E+14,D-15-25 27ADD1,,,,,STANDARD,606,20,IRRIGATION,4/1/1952,32.1025,109.774167
FALSE,3.20633E+14,D-15-26 23DCC1,611585,326.1,4137.9,1/15/1990,STANDARD,727,14,UNUSED,9/12/1952,32.109167,109.661111
FALSE,3.20645E+14,D-15-26 21DBC,,337,4008,11/21/1974,STANDARD,1925,16,UNUSED,9/8/1965,32.1125,109.696111
FALSE,3.20646E+14,D-15-26 19DBC1,,56.82,4163.18,2/6/1946,STANDARD,3285,20,STOCK,10/28/1931,32.112778,109.729167
FALSE,3.20648E+14,D-15-28 24DBC,626251,276.3,5164,12/2/1999,STANDARD,500,6,UNUSED,,32.113333,109.438889
FALSE,3.20655E+14,D-15-24 20CBA,,,,,STANDARD,,6,UNUSED,,32.115278,109.922778
FALSE,3.20656E+14,D-15-26 19DAA,612088,80,4170,2/12/1957,STANDARD,640,18,IRRIGATION,2/12/1957,32.115,109.722222
FALSE,3.20656E+14,D-15-25 23DAA,,55.89,4141.11,12/7/1999,STANDARD,,,DOMESTIC,,32.115556,109.757222
FALSE,3.20658E+14,D-15-25 22ADD,,86.3,4093.7,12/10/2014,STANDARD,400,16,IRRIGATION,9/25/1965,32.116111,109.773056
FALSE,3.20659E+14,D-15-25 23ACC,,12.5,4177.5,6/24/1966,STANDARD,200,16,IRRIGATION,6/24/1966,32.116389,109.763889
FALSE,3.20724E+14,D-15-25 15CDD1,,,,,STANDARD,385,6,IRRIGATION,,32.123333,109.782222
FALSE,3.20736E+14,D-15-25 13DDA,612102,69.5,4142.5,11/30/2005,STANDARD,147,16,IRRIGATION,1/20/1976,32.126833,109.738861
FALSE,3.20738E+14,D-15-26 18CAD,,89.8,4139.2,11/30/2005,STANDARD,500,16,IRRIGATION,4/28/1958,32.127222,109.730778
FALSE,3.20808E+14,D-15-24 17BAA,629681,87.5,4092.5,12/10/2014,STANDARD,150,16,DOMESTIC,,32.135611,109.919111
FALSE,3.20815E+14,D-15-24 07CCC,504847,,,,STANDARD,202,8,STOCK,5/16/1983,32.1375,109.943611
FALSE,3.20822E+14,D-15-25 10DDA,,,,,STANDARD,,,UNDETERMINED,,32.139444,109.773889
FALSE,3.20832E+14,D-15-24 08DBB,,,,,STANDARD,52.6,6,UNUSED,,32.142222,109.916111
FALSE,3.20853E+14,D-15-26 07ADA,,259.5,4002.5,12/8/1999,STANDARD,,20,UNUSED,,32.148083,109.722806
FALSE,3.20855E+14,D-15-28 09BAC,626253,82.3,4999.7,1/23/1990,STANDARD,170,5.5,UNUSED,,32.148611,109.495278
FALSE,3.20903E+14,D-15-25 12AAA,,80.7,4132.3,11/30/2005,STANDARD,,16,UNUSED,,32.151972,109.738722
FALSE,3.20916E+14,D-15-23 05CBC,,75,4515,11/6/1959,STANDARD,340,6,STOCK,,32.154444,110.026944
FALSE,3.20935E+14,D-15-26 05BDD2,626236,225,4045,1/27/1967,STANDARD,590,18,IRRIGATION,1/27/1967,32.159722,109.715
FALSE,3.20944E+14,D-15-27 01AAD,,23.7,5181.3,12/8/1994,STANDARD,,6,STOCK,,32.162944,109.535
FALSE,3.20945E+14,D-15-24 06BAD,,,,,STANDARD,,,UNDETERMINED,,32.1625,109.935
FALSE,3.20949E+14,D-15-27 03BBC,636859,21.2,5100.8,1/18/1990,STANDARD,50,48,STOCK,,32.163889,109.584444
FALSE,3.21003E+14,D-14-28 31CCD2,643050,,,,STANDARD,,6.5,UNUSED,,32.1675,109.530556
FALSE,3.21003E+14,D-14-26 31DDD,608126,112,4159,6/20/1959,STANDARD,512,16,IRRIGATION,6/20/1959,32.1675,109.722778
FALSE,3.21003E+14,D-14-24 31DD,,,,,STANDARD,,,UNDETERMINED,,32.1675,109.928611
FALSE,3.21031E+14,D-14-27 33ACA1,632142,,,,STANDARD,60,6,STOCK,,32.175,109.590556
FALSE,3.21032E+14,D-14-27 32ACA1,,25,5025,5/9/1946,STANDARD,30,,DOMESTIC,,32.175556,109.6075
FALSE,3.21105E+14,D-14-25 26DAD,,,,,STANDARD,,,UNUSED,,32.184722,109.758056
FALSE,3.2122E+14,D-14-25 24ADA,609501,235.2,3984.8,12/10/2014,STANDARD,650,16,UNUSED,6/10/1965,32.204639,109.738667
FALSE,3.21221E+14,D-14-25 22BBD2,615973,31.1,4138.9,12/17/2014,STANDARD,,8,UNUSED,,32.205833,109.786944
FALSE,3.21236E+14,D-14-25 13DDD,609500,19.7,4200.3,11/21/1974,STANDARD,600,16,UNUSED,3/2/1965,32.210833,109.738889
FALSE,3.21239E+14,D-14-26 18CDD,603157,135.5,4107.5,11/29/2005,STANDARD,305,22,UNUSED,3/2/1976,32.210306,109.73025
FALSE,3.21244E+14,D-14-23 15DCB2,,250.1,4094.9,2/16/1995,STANDARD,180,6,STOCK,,32.211944,109.985
FALSE,3.21258E+14,D-14-23 13CAA,,192.8,4098.2,12/8/2005,STANDARD,,,IRRIGATION,,32.216611,109.95175
FALSE,3.21259E+14,D-14-24 13CBB3,628471,28.3,4133.7,12/15/2005,STANDARD,103,16,IRRIGATION,9/28/1970,32.216167,109.856778
FALSE,3.21315E+14,D-14-26 18BAD,603159,,,,STANDARD,800,,IRRIGATION,,32.220833,109.730833
FALSE,3.21322E+14,D-14-26 18BAA,603158,216.3,4029.7,12/2/1999,STANDARD,475,16,IRRIGATION,2/1/1953,32.2225,109.730278
FALSE,3.21331E+14,D-14-24 11DCC,,20.72,4139.28,2/1/1963,STANDARD,,,UNDETERMINED,,32.225278,109.864444
FALSE,3.21336E+14,D-14-23 11DDB,603234,299.6,4057.4,1/22/2021,STANDARD,347,,DOMESTIC,,32.22675,109.963056
FALSE,3.21354E+14,D-14-24 10BCD,643055,47.6,4126.4,1/11/2021,STANDARD,78,8,STOCK,,32.231722,109.888028
FALSE,3.21357E+14,D-14-25 08BCD,,184.8,3976.2,12/18/2014,STANDARD,,,UNUSED,,32.232083,109.821667
FALSE,3.2141E+14,D-14-26 07BAD3,607978,100.4,4154.6,1/16/1976,STANDARD,160,8,DOMESTIC,,32.236111,109.730556
FALSE,3.21413E+14,D-14-25 08BBB,,21.7,4136.3,1/20/2021,STANDARD,,8,UNUSED,,32.236917,109.823861
FALSE,3.21413E+14,D-14-24 11BBB1,,,,,STANDARD,714,6,DOMESTIC,6/1/1946,32.236944,109.874167
FALSE,3.21413E+14,D-14-23 11BBC,627055,,,,STANDARD,375,6,DOMESTIC,7/27/1979,32.236944,109.977222
FALSE,3.21416E+14,D-14-23 12BBB3,,,,,STANDARD,230,16,UNUSED,11/5/1969,32.237778,109.96
FALSE,3.21417E+14,D-14-24 11AAA,623955,40,4130,12/3/1965,STANDARD,90,10,DOMESTIC,12/3/1965,32.238056,109.858611
FALSE,3.21424E+14,D-14-24 02CCD2,602565,,,,STANDARD,100,12,DOMESTIC,4/15/1969,32.240278,109.871389
FALSE,3.21434E+14,D-14-25 06CBD,,,,,STANDARD,428,,STOCK,8/1/1930,32.242778,109.8375
FALSE,3.21439E+14,D-15-25 06CAC,,,,,STANDARD,,,UNDETERMINED,,32.156389,109.834167
FALSE,3.21444E+14,D-14-24 03DAA1,619191,25.3,4152.7,1/26/1954,STANDARD,110,12,IRRIGATION,,32.245556,109.875833
FALSE,3.21456E+14,D-14-24 06BCA,,,,,STANDARD,,8,DOMESTIC,,32.248889,109.941111
FALSE,3.21457E+14,D-14-23 04ADB,615964,281.6,4273.4,2/2/2021,STANDARD,,,STOCK,,32.248778,109.998722
FALSE,3.21513E+14,D-13-24 35CDC,650018,54.9,4123.1,11/5/2024,STANDARD,71,,DOMESTIC,1/1/1964,32.253611,109.87025
FALSE,3.21513E+14,D-13-23 36DDD1,805373,164.51,4165.49,2/19/1969,STANDARD,,7,UNUSED,,32.253889,109.944722
FALSE,3.21516E+14,D-13-25 31DCD,,,,,STANDARD,102,12,UNUSED,2/1/1949,32.255,109.828333
FALSE,3.21522E+14,D-13-24 35CDA,631150,55.3,4122.7,11/4/2024,STANDARD,,8,DOMESTIC,7/1/1973,32.255972,109.868056
FALSE,3.2155E+14,D-13-25 31BCB,,29,4146,4/15/1958,STANDARD,70,16,IRRIGATION,4/15/1958,32.263889,109.840278
FALSE,3.21558E+14,D-13-24 33AA,,32,4155,5/12/1942,STANDARD,36,48,DOMESTIC,1/1/1908,32.266111,109.893333
FALSE,3.21559E+14,D-13-25 33ABB,609786,23.89,4156.11,2/1/1963,STANDARD,50,,DOMESTIC,,32.266389,109.7975
FALSE,3.21559E+14,D-13-24 35BBB,,61.2,4123.8,12/1/2005,STANDARD,757,16,IRRIGATION,6/23/1959,32.269306,109.87475
FALSE,3.216E+14,D-13-25 31BAA,,,,,STANDARD,74,,UNDETERMINED,,32.266667,109.833333
FALSE,3.21601E+14,D-13-25 32ABA2,,,,,STANDARD,,,DOMESTIC,,32.266944,109.813056
FALSE,3.21623E+14,D-13-25 30DAB,,42.1,4132.9,11/29/1999,STANDARD,,,DOMESTIC,,32.273056,109.828333
FALSE,3.2163E+14,D-13-25 27DAA,609776,325,3875,3/2/1960,STANDARD,358,16,IRRIGATION,3/2/1960,32.275,109.773333
